customer_id,first_name,last_name,email,state,city,signup_date,segment,is_active
950,Allen,Randolph,crawfordkaren@example.net,FL,Lake Seanshire,2023-10-03,Regular,True
951,Elizabeth,Christian,jeffreygibson@example.com,PA,East Melissaville,2025-11-25,Regular,True
952,Laura,Marshall,xsmith@example.org,TX,Josephview,2024-07-14,Regular,True
953,Raven,Blankenship,adamstout@example.org,NY,North Ericstad,2024-05-28,Regular,True
954,April,Figueroa,matthew96@example.org,TX,Leefurt,2026-01-02,Regular,False
955,Laurie,Lane,sheilamyers@example.net,NC,South Rebecca,2025-12-20,Regular,True
956,Samuel,Garcia,williamwelch@example.com,IL,Maryburgh,2025-01-13,Regular,True
957,James,Davis,anthonyzimmerman@example.org,IL,Johnsonberg,2026-04-30,Premium,True
958,Cynthia,Strickland,johnhurst@example.com,TX,New Mary,2026-06-07,Regular,True
959,Lindsay,Gray,donna41@example.org,NC,Lake Traciville,2025-08-30,Regular,True
960,Sara,Martinez,justinkline@example.org,MI,South Meganborough,2023-10-26,Premium,True
961,Travis,Johnson,tuckerconnie@example.org,NC,Brooksmouth,2024-08-27,Regular,True
962,Shannon,Martin,alejandro29@example.net,MI,North Theresastad,2025-05-20,Regular,True
963,Christina,Payne,aimeescott@example.org,CA,New Anthony,2024-12-07,Premium,True
964,William,Hernandez,danny30@example.com,CA,East Christopher,2023-07-22,Regular,True
965,David,Hill,stephaniebailey@example.net,TX,Stuartfort,2025-07-23,Premium,True
966,Stacey,Nielsen,gerald46@example.org,TX,Gabrielborough,2024-10-16,Regular,True
967,Tony,Andrade,rcarlson@example.com,NY,New Patrickborough,2026-05-06,Regular,False
968,Nathaniel,Chen,colepamela@example.net,TX,Brendaport,2025-03-09,Regular,False
969,Natalie,Clements,raymond12@example.com,PA,Gibbsstad,2025-04-18,Regular,True
970,Jason,Watson,kimberlymartinez@example.com,OH,Lake Markmouth,2024-03-21,Regular,True
971,Marc,Hall,cruzcarolyn@example.net,OH,North Ann,2025-03-09,Regular,True
972,Sophia,Aguirre,berrydebbie@example.net,TX,Stewartmouth,2025-08-19,Regular,True
973,Brandon,Snyder,mooneyrobert@example.org,TX,Jacksonmouth,2024-01-29,VIP,True
974,Joel,Smith,schneidermelissa@example.org,GA,Mitchellfurt,2025-04-04,Premium,True
975,Amanda,Rose,deanna17@example.org,IL,Cummingsview,2023-08-06,Regular,True
976,Michael,Miller,troy06@example.com,TX,Snyderville,2024-06-08,Regular,True
977,Sharon,Garcia,brandonsmith@example.org,IL,Michellechester,2026-01-05,Premium,True
978,Christopher,Ramsey,lisa80@example.net,OH,West Nicoleton,2024-02-29,Regular,True
979,Stacey,Jones,hailey64@example.net,FL,East Brandy,2023-10-26,Premium,True
980,Luis,Hernandez,qwalsh@example.org,FL,New Timothy,2023-11-05,Regular,False
981,Juan,Barton,qperez@example.com,TX,West Angelicabury,2024-12-14,Regular,True
982,Jill,Harris,jonestroy@example.org,TX,Lake Jasonfurt,2025-06-18,VIP,True
983,Dan,Clark,kathleen47@example.net,PA,Port William,2024-01-18,Premium,True
984,Jeffery,Cox,gparrish@example.org,CA,Lopezview,2026-03-23,Regular,False
985,Gina,Lynn,thomasnancy@example.net,PA,East Allenmouth,2024-10-02,Regular,True
986,Anthony,Stanley,hbell@example.net,NY,West Ryanberg,2024-01-17,Premium,True
987,Ryan,Cook,gnelson@example.org,FL,Dennischester,2024-09-03,Premium,True
988,Jaime,Thompson,alyssa78@example.com,OH,Lake Brendanbury,2024-01-25,Regular,True
989,Jeffrey,Brown,johnstonjohn@example.net,MI,West Jeremyfurt,2026-05-12,Regular,True
990,Craig,Gross,tyler23@example.com,PA,Janiceport,2024-08-29,Regular,True
991,Clinton,Gordon,sstevenson@example.org,PA,West Erin,2025-09-07,Premium,True
992,Martin,Gibson,waderonnie@example.org,IL,West Nicole,2023-12-26,Regular,True
993,Kathleen,Smith,tara90@example.com,PA,South Daniel,2023-12-30,Premium,True
994,Ashley,Mooney,aliciajackson@example.org,OH,North Kevinmouth,2025-12-09,Regular,True
995,Jessica,Fritz,elizabeth45@example.com,FL,Port Michaelmouth,2024-11-03,Regular,True
996,Kim,Vincent,rrodriguez@example.net,CA,East Tiffanybury,2026-02-27,Regular,True
997,Donald,Jimenez,beckydominguez@example.com,GA,Jamieland,2025-06-18,Regular,True
998,Stephanie,Fowler,natalie87@example.net,OH,West Renee,2024-01-25,VIP,True
999,Mark,Lawrence,kyle09@example.net,IL,Maryville,2024-07-12,Regular,False
1000,Spencer,Donaldson,keith07@example.net,CA,South Erin,2024-10-13,Regular,True
